Entity-IRI	Entity-Lexicon
fma:Spinal_accessory_nerve	accessory nerve <sep> accessory nerve [xi] <sep> cervical accessory nerve <sep> spinal accessory nerve <sep> spinal accessory nerve tree <sep> spinal part of accessory nerve <sep> willis' nerve <sep> nervus accessorius [xi] <sep> pars spinalis nervus accessorius <sep> radix spinalis nervus accessorius
fma:Spinal_cord	spinal cord <sep> medulla spinalis
fma:Spinal_dura_mater	dura mater of spinal cord <sep> spinal dura mater <sep> dura mater spinalis
fma:Spinal_epidural_space	spinal epidural space <sep> spinal segment of epidural space
fma:Subdivision_of_epidural_space	epidural space subdivision <sep> subdivision of epidural space
fma:Spinal_ganglion	dorsal root ganglion <sep> ganglion spinalis <sep> spinal ganglion <sep> ganglion sensorium nervi spinalis
fma:Spinal_nucleus_of_trigeminal_nerve	spinal nucleus of cranial nerve v <sep> spinal nucleus of trigeminal nerve <sep> spinal trigeminal nucleus <sep> trigeminal nerve spinal tract nucleus <sep> trigeminal spinal nucleus <sep> nucleus spinalis nervi trigemini
fma:Spinalis	spinalis <sep> musculus spinalis
fma:Spinalis_thoracis	spinalis thoracis <sep> musculus spinalis thoracis
fma:Spiral_organ_of_cochlea	cochlear spiral organ <sep> organ of corti <sep> spiral organ <sep> spiral organ of corti <sep> spiral organ of cochlea <sep> organum spirale
fma:Spleen	spleen <sep> lien <sep> splen
fma:Splenial_artery	dorsal branch of medial occipital artery to corpus callosum <sep> splenial artery <sep> ramus corporis callosi dorsalis (arteria occipitalis medialis)
fma:Splenic_artery	lienal artery <sep> splenic artery <sep> arteria lienalis <sep> arteria splenica
fma:Subdivision_of_celiac_artery	celiac arterial subdivision <sep> subdivision of celiac artery
fma:Splenic_cord	cord of bilroth <sep> splenic cord
fma:Splenic_lymph_node	splenic lymph node
fma:Splenic_vein	splenic vein <sep> vena lienalis <sep> vena splenica
fma:Subdivision_of_pre_hepatic_portal_vein	pre-hepatic portal venous subdivision <sep> subdivision of portal venous tree proper <sep> subdivision of pre-hepatic portal vein
fma:Splenium_of_corpus_callosum	corpus callosum splenium <sep> corpus callosum, splenium <sep> splenium of corpus callosum <sep> splenium corporis callosi <sep> splenium corpus callosi
fma:Splenius	splenius <sep> musculus splenius
fma:Squamous_cell	squamous cell
fma:Squamous_cell_of_ectocervix	ectocervical squamous cell <sep> squamous cell of ectocervix
fma:Squamous_cell_of_epidermis	skin squamous cell <sep> squamous cell of epidermis
fma:Stapedius	stapedius <sep> musculus stapedius
fma:Stapes	stapes <sep> stirrup
fma:Stearic_acid	octadecanoic acid <sep> stearic acid
fma:Stereocilium	stereocilium
fma:Sternoclavicular_joint	sternoclavicular joint <sep> articulatio sternoclavicularis
fma:Sternocleidomastoid	sternocleidomastoid <sep> sternocleidomastoid muscle <sep> musculus sternocleidomastoideus
fma:Superficial_muscle_of_neck	superficial muscle of neck
fma:Sternohyoid	sternohyoid <sep> musculus sternohyoideus
fma:Sternothyroid	sternothyroid <sep> musculus sternothyroideus
fma:Sternum	sternum
fma:Stomach	stomach <sep> gaster <sep> ventriculus
fma:Stomatognathic_system	stomatognathic system
fma:Stratified_columnar_epithelium	epithelium stratificatum columnare <sep> stratified columnar epithelium
fma:Stratified_cuboidal_epithelium	epithelium stratificatum cuboideum <sep> stratified cuboidal epithelium
fma:Stria_medullaris_of_fourth_ventricle	fibers of piccolomini <sep> medullary stria of fourth ventricle <sep> medullary striae of fourth ventricle <sep> stria medullaris of fourth ventricle <sep> striae medullares of fourth ventricle <sep> striae medullares (ventriculi quarti) <sep> striae medullares ventriculi quarti
fma:Striated_border	striated border
fma:Stroma_of_ovarian_cortex	ovarian cortical stroma <sep> stroma of ovarian cortex
fma:Stromal_cell	stromal cell
fma:Stromal_cell_of_endometrium	endometrial stromal cell <sep> stromal cell of endometrium
fma:Structural_gene	gene <sep> structural gene
fma:Styloglossus	styloglossus <sep> musculus styloglossus
fma:Stylopharyngeus	stylopharyngeus <sep> musculus stylopharyngeus
fma:Subdivision_of_subarachnoid_space	subarachnoid space subdivision <sep> subdivision of subarachnoid space
fma:Subcapsular_lens_epithelium	subcapsular lens epithelium
fma:Subclavian_vein	subclavian vein <sep> subclavian venous tree <sep> vena subclavia
fma:Subclavius	subclavius <sep> musculus subclavius
fma:Subcostal_artery	subcostal artery <sep> arteria subcostalis
fma:Subcutaneous_adipose_tissue	fatty layer of subcutaneous tissue <sep> subcutaneous adipose tissue <sep> panniculus adiposus (tela subcutanea) <sep> panniculus adiposus telae subcutaneae
fma:Subdivision_of_internal_iliac_artery	internal iliac arterial subdivision <sep> subdivision of internal iliac artery
fma:Subdivision_of_auricular_cartilage	auricular cartilage subdivision <sep> subdivision of auricular cartilage
fma:Zone_of_cartilage_of_external_ear	zone of cartilage of external ear
fma:Subdivision_of_head_proper	head proper region <sep> head proper subdivision <sep> subdivision of head proper
fma:Subdivision_of_axial_skeletal_system	axial skeletal system subdivision <sep> subdivision of axial skeletal system
fma:Subdivision_of_trunk	region of trunk <sep> subdivision of trunk <sep> trunk subdivision
fma:Subdivision_of_internal_carotid_artery	branch of internal carotid artery <sep> internal carotid arterial subdivision <sep> subdivision of internal carotid artery
fma:Subdivision_of_cavity_of_body_part_subdivision	subdivision of cavity of body part subdivision
fma:Subdivision_of_cavity_of_neuraxis	subdivision of cavity of neuraxis
fma:Subdivision_of_common_hepatic_artery	branch of common hepatic artery <sep> common hepatic arterial subdivision <sep> subdivision of common hepatic artery
fma:Subdivision_of_epithelium	epithelium subdivision <sep> subdivision of epithelium
fma:Subdivision_of_front_of_neck	subdivision of front of neck
fma:Subdivision_of_neck	cervical region <sep> neck subdivision <sep> region of neck <sep> subdivision of neck
fma:Subdivision_of_gastroduodenal_artery	branch of gastroduodenal artery <sep> gastroduodenal arterial subdivision <sep> subdivision of gastroduodenal artery
fma:Subdivision_of_gland_of_skin	subdivision of gland of skin
fma:Subdivision_of_laryngeal_cavity	laryngeal cavity subdivision <sep> subdivision of cavity of larynx <sep> subdivision of laryngeal cavity
fma:Subdivision_of_limb_nerve_plexus	limb neural plexus subdivision <sep> subdivision of limb nerve plexus
fma:Subdivision_of_supraglottic_part_of_laryngeal_cavity	subdivision of supraglottic part of laryngeal cavity
fma:Subdivision_of_peritoneal_cavity	peritoneal cavity subdivision <sep> subdivision of peritoneal cavity
fma:Subdivision_of_skin_of_perineum	subdivision of skin of perineum
fma:Subdivision_of_skin_of_head_proper	subdivision of skin of head proper
fma:Subdivision_of_skin_of_lower_limb	subdivision of skin of lower limb
fma:Subdivision_of_skin_of_upper_limb	subdivision of skin of upper limb
fma:Subdivision_of_skin_of_male_perineum	subdivision of skin of male perineum
fma:Subdivision_of_subscapular_artery	branch of subscapular artery <sep> subdivision of subscapular artery <sep> subscapular arterial subdivision
fma:Subdivision_of_surface_of_external_ear	subdivision of surface of external ear
fma:Subdivision_of_surface_of_head_proper	subdivision of surface of head proper
fma:Surface_of_subdivision_of_head	surface of subdivision of head
fma:Subdivision_of_surface_of_temporal_bone	subdivision of surface of temporal bone
fma:Subdivision_of_transverse_cervical_artery	subdivision of transverse cervical artery <sep> transverse cervical arterial subdivision
fma:Subdivision_of_umbilical_artery	branch of umbilical artery <sep> subdivision of umbilical artery <sep> umbilical arterial subdivision
fma:Subiculum	subiculum <sep> subiculum hippocampi
fma:Sublingual_artery	sublingual artery <sep> sublingual branch of lingual artery <sep> arteria sublingualis
fma:Sublingual_gland	ductus sublingualis <sep> rivinus' gland <sep> sublingual gland <sep> glandula sublingualis
fma:Submandibular_ganglion	submandibular ganglion <sep> ganglion submandibulare
fma:Submandibular_gland	submandibular gland <sep> submaxillary gland <sep> glandula submandibularis
fma:Submental_vein	submental vein <sep> vena submentalis
fma:Tributary_of_facial_vein	facial venous tributary <sep> tributary of facial vein
fma:Submucosa	organ submucosa <sep> submucosa <sep> submucosa of organ
fma:Submucosa_of_bronchus	bronchial submucosa <sep> submucosa of bronchus <sep> tela submucosa bronchi
fma:Submucosa_of_large_intestine	large intestinal submucosa <sep> submucosa of large intestine <sep> tela submucosa intestini crassi
fma:Submucosa_of_small_intestine	small intestinal submucosa <sep> small intestine submucosa <sep> submucosa of small intestine <sep> tela submucosa (intestinum tenue) <sep> tela submucosa intestini tenuis
fma:Submucosa_of_stomach	gastric submucosa <sep> submucosa of stomach <sep> tela submucosa (gaster) <sep> tela submucosa gastricae
fma:Submucosa_of_trachea	submucosa of trachea <sep> tracheal submucosa
fma:Subscapular_artery	subscapular artery <sep> arteria subscapularis
fma:Subscapularis	subscapularis <sep> subscapularis muscle <sep> musculus subscapularis
fma:Subsegmental_bronchus	subsegmental bronchus
fma:Substantia_gelatinosa	gelatinous substance of rolando <sep> gelatinous substance of posterior horn of spinal cord <sep> substantia gelatinosa <sep> substantia gelatinosa cornu posterioris medullae spinalis
fma:Substantia_nigra	nucleus of basis pedunculi <sep> soemmering's substance <sep> substantia nigra <sep> nucleus pigmentosus subthalamo-peduncularis
fma:Substantia_propria_of_cornea	stroma of cornea <sep> substantia propria of cornea <sep> substantia propria corneae
fma:Subthalamic_nucleus	body of forel <sep> body of luys <sep> nucleus of corpus luysii <sep> nucleus of luys <sep> subthalamic nucleus <sep> subthalamic nucleus (of luys) <sep> corpus luysi <sep> corpus hypothalamicum <sep> corpus subthalamicum <sep> nucleus subthalamicus
fma:Subthalamus	subthalamic region <sep> subthalamus <sep> ventral thalamus <sep> thalamus ventralis
fma:Sulcus_limitans	sulcus limitans
fma:Superficial	superficial
fma:Superficial_cerebral_vein	cortical cerebral vein <sep> superficial cerebral vein
fma:Superficial_cervical_artery	superficial cervical artery
fma:Superficial_circumflex_iliac_artery	superficial circumflex iliac artery <sep> arteria circumflexa iliaca superficialis <sep> arteria circumflexa ilium superficialis
fma:Superficial_fascia	subcutaneous tissue <sep> superficial fascia <sep> tela subcutanea
fma:Superficial_lymphatic_vessel	superficial lymph vessel <sep> superficial lymphatic vessel <sep> vas lymphaticum superficiale
fma:Superficial_middle_cerebral_vein	superficial middle cerebral vein <sep> sylvian vein <sep> vein of labbe <sep> vena media superficialis cerebri
fma:Tributary_of_cavernous_sinus	cavernous sinus tributary <sep> tributary of cavernous sinus
fma:Superficial_palmar_arterial_arch	superficial palmar arch <sep> superficial palmar arterial arch <sep> arcus palmaris superficialis
fma:Superficial_temporal_vein	superficial temporal vein
fma:Superficial_vein	superficial vein
fma:Superior	superior
fma:Superior_anastomotic_vein	superior anastomotic vein <sep> superior anastomotic vein of trolard <sep> vena anastomotica superior
fma:Superior_cerebellar_artery	superior cerebellar artery <sep> arteria superior cerebelli
fma:Superior_cistern	ambient cistern <sep> cistern of great cerebral vein <sep> quadrigeminal cistern <sep> superior cistern <sep> cisterna ambiens <sep> cisterna colliculorum <sep> cisterna quadrigeminalis <sep> cisterna superior <sep> cisterna venae magnae cerebri
fma:Superior_colliculus	anterior colliculus <sep> anterior corpus quadrigeminum <sep> cranial colliculus <sep> optic tectum <sep> superior colliculus <sep> colliculus bigeminalis oralis <sep> colliculus rostralis <sep> colliculus superior <sep> corpus quadrigeminum superius <sep> nates
fma:Superior_frontal_gyrus	marginal gyrus <sep> superior frontal convolution <sep> superior frontal gyrus <sep> gyrus f1 <sep> gyrus frontalis primus <sep> gyrus frontalis superior
fma:Superior_frontal_sulcus	sulcus f1 <sep> superior frontal fissure <sep> superior frontal sulcus <sep> sulcus frontalis primus <sep> sulcus frontalis superior
fma:Superior_gluteal_artery	arteria glutealis superior <sep> superior gluteal artery <sep> arteria glutea superior
fma:Superior_hypophysial_artery	superior hypophyseal artery <sep> superior hypophysial artery <sep> arteria hypophysialis superior
fma:Superior_mediastinum	superior mediastinal part of chest <sep> superior mediastinum <sep> mediastinum superius
fma:Superior_medullary_velum	anterior medullary velum <sep> superior medullary velum <sep> velum medullare anterius <sep> velum medullare rostralis <sep> velum medullare superius
fma:Superior_mesenteric_artery	superior mesenteric arterial tree <sep> superior mesenteric artery <sep> arteria mesenterica superior
fma:Superior_mesenteric_vein	superior mesenteric vein <sep> vena mesenterica superior
fma:Superior_oblique	obliquus superior <sep> superior oblique <sep> musculus obliquus superior <sep> musculus obliquus superior bulbi
fma:Superior_pancreaticoduodenal_artery	superior pancreaticoduodenal artery
fma:Superior_parathyroid_gland	superior parathyroid gland <sep> glandula parathyroidea superior
fma:Superior_part_of_duodenum	first part of duodenum <sep> pars superior (duodenum) <sep> superior part of duodenum <sep> superior portion of duodenum <sep> pars superior duodeni
fma:Superior_rectal_artery	superior hemorrhoidal artery <sep> superior rectal artery <sep> arteria rectalis superior
fma:Superior_rectus	superior rectus <sep> musculus rectus superior
fma:Superior_sagittal_sinus	superior sagittal sinus <sep> sinus sagittalis superior
fma:Superior_suprarenal_artery	superior adrenal branch of inferior phrenic artery <sep> superior suprarenal artery <sep> superior suprarenal branch of inferior phrenic artery
fma:Superior_surface_of_liver	pars superior (facies diaphragmatica) (hepar) <sep> superior surface of liver
fma:Superior_temporal_gyrus	superior temporal gyrus <sep> gyrus temporalis superior
fma:Superior_temporal_sulcus	parallel sulcus <sep> sulcus t1 <sep> superior temporal fissure <sep> superior temporal sulcus <sep> sulcus temporalis primus <sep> sulcus temporalis superior
fma:Superior_thoracic_artery	superior thoracic artery <sep> arteria thoracica superior
fma:Superior_thyroid_artery	superior thyroid artery <sep> arteria thyroidea superior
fma:Superior_vena_cava	anterior vena cava <sep> superior vena cava <sep> vena cava superior
fma:Superior_vesical_artery	arteria vesicalis superior <sep> superior vesical artery
fma:Superior_vestibular_nucleus	nucleus of bechterew <sep> superior vestibular nucleus <sep> nucleus bechterew <sep> nucleus vestibularis rostralis <sep> nucleus vestibularis superior
fma:Suppresor_T_lymphocyte	suppresor t lymphocyte <sep> suppressor t cell
fma:T_lymphocyte	t lymphocyte <sep> t-lymphocyte
fma:Suppressor_effector_T_lymphocyte	suppressor effector t lymphocyte
fma:Suppressor_inducer_T_lymphocyte	suppressor inducer t lymphocyte
fma:Supra_orbital_vein	supra-orbital vein <sep> supraorbital vein <sep> vena supraorbitalis
fma:Tributary_of_angular_vein	angular venous tributary <sep> tributary of angular vein
fma:Supraclavicular_lymph_node	supraclavicular lymph node <sep> supraclavicular node <sep> nodus lymphaticus supraclavicularis axillae
fma:Supramarginal_gyrus	anterior part of inferior parietal lobule <sep> inferior parietal lobule (krieg) <sep> supramarginal gyrus <sep> gyrus supramarginalis
fma:Supraspinatus	supraspinatus <sep> musculus supraspinatus
fma:Sural_artery	sural artery
